# Array shape: (814, 4)
0.000000000000000000e+00,2.102858902249053474e-01,-2.087667859714338256e-02,-1.593329326289530945e-01
2.500000000000000139e-02,4.423590176298417553e-01,-1.554432098339826422e-02,-9.600290712687613304e-02
5.000000000000000278e-02,6.148391110790066838e-01,3.225105715036094556e-02,1.498656776893976250e-01
7.500000000000001110e-02,6.506512481516657509e-01,1.609490504801705524e-01,7.122213919216782152e-01
1.000000000000000056e-01,7.427832934464859704e-01,1.046915045423051915e-01,5.573810964409087187e-01
1.250000000000000000e-01,7.446717332772898601e-01,1.781683915853475020e-01,8.470433656671848555e-01
1.500000000000000222e-01,7.717717390430429703e-01,1.699081694390350838e-01,8.674689317835624358e-01
1.750000000000000167e-01,7.785386531204608884e-01,1.612479498597562955e-01,8.823371542638225318e-01
2.000000000000000111e-01,7.540455826660696914e-01,1.772776290392414911e-01,9.462700825017722472e-01
2.250000000000000056e-01,7.461920146101369555e-01,1.658443019944562946e-01,9.500617948102162424e-01
2.500000000000000000e-01,7.387662149563822833e-01,1.449070633220661541e-01,8.968397121336496580e-01
2.750000000000000222e-01,7.313804378443325982e-01,1.225828512287791688e-01,8.168903278710806237e-01
3.000000000000000444e-01,7.226945637311581461e-01,9.302109465628820295e-02,6.715916974856103172e-01
3.250000000000000111e-01,7.132333571085127666e-01,6.503627485040501532e-02,5.226419944982078070e-01
3.500000000000000333e-01,7.008827557252222951e-01,4.083335916696156226e-02,3.880398777620836515e-01
3.750000000000000000e-01,6.869354442985676767e-01,2.070497867255106927e-02,2.712646412390405382e-01
4.000000000000000222e-01,6.757138254436689806e-01,4.351606848201751074e-03,1.677159349224690288e-01
4.250000000000000444e-01,6.640212943798128320e-01,-7.620613097047701512e-03,8.953259430576780697e-02
4.500000000000000111e-01,6.557430204643420746e-01,-1.815878024470255619e-02,1.340732070287112623e-02
4.750000000000000333e-01,6.468433649682163722e-01,-2.650279014358916663e-02,-4.812444145807980717e-02
5.000000000000000000e-01,6.408881362557311556e-01,-3.434579776236631327e-02,-1.107136779288621364e-01
5.250000000000000222e-01,6.369059786380397714e-01,-4.042970517916121692e-02,-1.640142564972486561e-01
5.500000000000000444e-01,6.343845166234179933e-01,-4.508424213289018850e-02,-2.086955767965539554e-01
5.750000000000000666e-01,6.331237364903484766e-01,-4.894797999138593425e-02,-2.473347018823812971e-01
6.000000000000000888e-01,6.327879687215329785e-01,-5.229542629279343435e-02,-2.811858888184842753e-01
6.250000000000000000e-01,6.331776229237726650e-01,-5.525952929442252970e-02,-3.106425514247694863e-01
6.500000000000000222e-01,6.341092594758538370e-01,-5.811209590967838373e-02,-3.358567568561180994e-01
6.750000000000000444e-01,6.353012646544182740e-01,-6.058085651965305213e-02,-3.567994113578489834e-01
7.000000000000000666e-01,6.366104018077147764e-01,-6.259160252647277822e-02,-3.733868777541978212e-01
7.250000000000000888e-01,6.380124013545560580e-01,-6.418658462821771882e-02,-3.867606679771133926e-01
7.500000000000000000e-01,6.396064127785717757e-01,-6.551306951483570895e-02,-3.980694277201286546e-01
7.750000000000000222e-01,6.414148335667081424e-01,-6.659579948364072188e-02,-4.075518283482899573e-01
8.000000000000000444e-01,6.434211872250188424e-01,-6.740074303565132818e-02,-4.150534713709256307e-01
8.250000000000000666e-01,6.455627329901627576e-01,-6.791480655727182014e-02,-4.207001505972599031e-01
8.500000000000000888e-01,6.478325592695640678e-01,-6.811030774862508741e-02,-4.243858989675052817e-01
8.750000000000000000e-01,6.502558627048136142e-01,-6.792688700385082767e-02,-4.256844378489052505e-01
9.000000000000000222e-01,6.528721163918078663e-01,-6.729954808844113012e-02,-4.244051390071027496e-01
9.250000000000000444e-01,6.558354811633472226e-01,-6.614968560310502399e-02,-4.206345773036300750e-01
9.500000000000000666e-01,6.586173312484291387e-01,-6.427442653892669056e-02,-4.129140134191831568e-01
9.750000000000000888e-01,6.615046914025655145e-01,-6.184077016125100190e-02,-4.011366149135743298e-01
1.000000000000000000e+00,6.644831323998201533e-01,-5.898852394374172470e-02,-3.858711142883737288e-01
1.025000000000000133e+00,6.674295666178537978e-01,-5.580094448832095821e-02,-3.679216812889529176e-01
1.050000000000000044e+00,6.702966254491716791e-01,-5.227379008386045384e-02,-3.475305831313551530e-01
1.074999999999999956e+00,6.731523658130907917e-01,-4.856851956203186299e-02,-3.257523994167839110e-01
1.100000000000000089e+00,6.759627606537595979e-01,-4.479119418744098580e-02,-3.031825869112146910e-01
1.125000000000000000e+00,6.786623764633132883e-01,-4.099779016932874470e-02,-2.802518654982467661e-01
1.150000000000000133e+00,6.783380963246548045e-01,-3.694585470858600257e-02,-2.563011682579773853e-01
1.175000000000000044e+00,6.784756708411785464e-01,-3.283357907625459454e-02,-2.307337928341214039e-01
1.200000000000000178e+00,6.793651743584461222e-01,-2.879718303825291870e-02,-2.051524119779778443e-01
1.225000000000000089e+00,6.808037756191654966e-01,-2.481211954012136137e-02,-1.796425559510795855e-01
1.250000000000000000e+00,6.826141353229779885e-01,-2.084144938754299223e-02,-1.540743963162023722e-01
1.275000000000000133e+00,6.846777100710034203e-01,-1.685986037859416725e-02,-1.283833913738769983e-01
1.300000000000000044e+00,6.869208864584175345e-01,-1.285097980763384370e-02,-1.025760833516332071e-01
1.325000000000000178e+00,6.892724434796012600e-01,-8.808215750538125888e-03,-7.664041206865439271e-02
1.350000000000000089e+00,6.887113246586946680e-01,-4.644842080419339311e-03,-5.099064821502854311e-02
1.375000000000000000e+00,6.888201380052653144e-01,-1.357493436291613712e-04,-2.202159293301183748e-02
1.400000000000000133e+00,6.896878350249507905e-01,4.178905120839853868e-03,5.890209378297311428e-03
1.425000000000000044e+00,6.911412147818466467e-01,8.309012760757119795e-03,3.265272207564262619e-02
1.450000000000000178e+00,6.930106730832183981e-01,1.235170791396767234e-02,5.875902710898446568e-02
1.475000000000000089e+00,6.921421090949599897e-01,1.637320930874435268e-02,8.336657355971656413e-02
1.500000000000000000e+00,6.921289800784212742e-01,2.098122746390985657e-02,1.128171615091713847e-01
1.525000000000000133e+00,6.929381628449579056e-01,2.535931749622938325e-02,1.407064344764804020e-01
1.550000000000000044e+00,6.929869488544351253e-01,2.947936207361971650e-02,1.662769514554860995e-01
1.575000000000000178e+00,6.924333478291937460e-01,3.378128240361866902e-02,1.928470115754586933e-01
1.600000000000000089e+00,6.914261400679975189e-01,3.821128302753758199e-02,2.201569189531511483e-01
1.625000000000000000e+00,6.901217498995241284e-01,4.266012358925605485e-02,2.476096867566289494e-01
1.650000000000000133e+00,6.887066597542061963e-01,4.711774894866130325e-02,2.750618624562263803e-01
1.675000000000000044e+00,6.873462679372577266e-01,5.148590315874430889e-02,3.021126684449534916e-01
1.700000000000000178e+00,6.860210199264030750e-01,5.575521820243845017e-02,3.286881819769730817e-01
1.725000000000000089e+00,6.878937558126565488e-01,6.011617768589838651e-02,3.575522910008520072e-01
1.750000000000000000e+00,6.887352348799351542e-01,6.358260717433146525e-02,3.783265214141658395e-01
1.775000000000000133e+00,6.890106999785481356e-01,6.739181990705554737e-02,4.011155231290741696e-01
1.800000000000000044e+00,6.888239515558383097e-01,7.152766139522202804e-02,4.259754865077715613e-01
1.825000000000000178e+00,6.882777515787027456e-01,7.577685393194884267e-02,4.517005080536952155e-01
1.850000000000000089e+00,6.875190614275225043e-01,8.000985368959406818e-02,4.773595807045676875e-01
1.875000000000000000e+00,6.866544435037457150e-01,8.416974409025915205e-02,5.026076622747410738e-01
1.900000000000000133e+00,6.857319730654423129e-01,8.826884478159605085e-02,5.275273184103018709e-01
1.925000000000000044e+00,6.847551477469072667e-01,9.235779897453626208e-02,5.524690607416076205e-01
1.950000000000000178e+00,6.837853559329930553e-01,9.645596301904840741e-02,5.774321131359146930e-01
1.975000000000000089e+00,6.798609698075043228e-01,1.002870582769060104e-01,5.975884940769909948e-01
2.000000000000000000e+00,6.768677907444713426e-01,1.051361776563912859e-01,6.291247063297465969e-01
2.024999999999999911e+00,6.743665401596184994e-01,1.095166780972222503e-01,6.561373414373824486e-01
2.050000000000000266e+00,6.726206532489493739e-01,1.133930636440736439e-01,6.797273082995711757e-01
2.075000000000000178e+00,6.715183901491972307e-01,1.170361449712900986e-01,7.019169222061263369e-01
2.100000000000000089e+00,6.707950812712175637e-01,1.205992827036757864e-01,7.237328155289386444e-01
2.125000000000000000e+00,6.702997066166449525e-01,1.241393948755748905e-01,7.455654227531961498e-01
2.149999999999999911e+00,6.699896356882111270e-01,1.276959480474496589e-01,7.675310852944475792e-01
2.175000000000000266e+00,6.698091940796934152e-01,1.312525990732161252e-01,7.895551486996034152e-01
2.200000000000000178e+00,6.665475794681544608e-01,1.345449669404809312e-01,8.068059603697378401e-01
2.225000000000000089e+00,6.643946393964353936e-01,1.389814397431088644e-01,8.363857117008559605e-01
2.250000000000000000e+00,6.625949799323394007e-01,1.426406433902089321e-01,8.596463923180979183e-01
2.274999999999999911e+00,6.614224266578374589e-01,1.457481963972483974e-01,8.794454225416339366e-01
2.300000000000000266e+00,6.608378346952603621e-01,1.486338755523985700e-01,8.979891019504769867e-01
2.325000000000000178e+00,6.614451774993165278e-01,1.507282322466535485e-01,9.139282132041799400e-01
2.350000000000000089e+00,6.616222129867126434e-01,1.532995339889844655e-01,9.303321633810434088e-01
2.375000000000000000e+00,6.594123771521223087e-01,1.551824757881025418e-01,9.432726854248336679e-01
2.400000000000000355e+00,6.569247792831683919e-01,1.572441311985640355e-01,9.561821040967807273e-01
2.425000000000000266e+00,6.565985507674425570e-01,1.576705284890368153e-01,9.631376271852715165e-01
2.450000000000000178e+00,6.554668850715720252e-01,1.594067810451249012e-01,9.731925501380895849e-01
2.475000000000000089e+00,6.562075483000405773e-01,1.596631979367468812e-01,9.781212317237278908e-01
2.500000000000000000e+00,6.569063314070531234e-01,1.600880934888194163e-01,9.828860483526067338e-01
2.525000000000000355e+00,6.580205747284498807e-01,1.600218714833174793e-01,9.855515711914102361e-01
2.550000000000000266e+00,6.585795309414226306e-01,1.606598289997563100e-01,9.900510048409446595e-01
2.575000000000000178e+00,6.612182364243156529e-01,1.585413531438026047e-01,9.854246258940991821e-01
2.600000000000000089e+00,6.614393314142794633e-01,1.591699063307272788e-01,9.892869502908685497e-01
2.625000000000000000e+00,6.620492307732234183e-01,1.591141521223479460e-01,9.908660507774093018e-01
2.650000000000000355e+00,6.587235429866356018e-01,1.602003291983965516e-01,9.947150730252667383e-01
2.675000000000000266e+00,6.585124176774647120e-01,1.577325782452327352e-01,9.868397810147622184e-01
2.700000000000000178e+00,6.568609372079328157e-01,1.575926139214664790e-01,9.866360958142009752e-01
2.725000000000000089e+00,6.559428816826993192e-01,1.572843969768302763e-01,9.858151119427641662e-01
2.750000000000000000e+00,6.582851732530530242e-01,1.571635653491015860e-01,9.865738564122502607e-01
2.775000000000000355e+00,6.608128902009269279e-01,1.568698580685584654e-01,9.864387884567037412e-01
2.800000000000000266e+00,6.620105360254324722e-01,1.571467808063637395e-01,9.879434034602407877e-01
2.825000000000000178e+00,6.630278007915686445e-01,1.568896063294676069e-01,9.870843990404667423e-01
2.850000000000000089e+00,6.615178507996204438e-01,1.587321926704828856e-01,9.933433874279652409e-01
2.875000000000000000e+00,6.622550176861530247e-01,1.580019165278074844e-01,9.905120895711134743e-01
2.900000000000000355e+00,6.632112359279144220e-01,1.565939157527243275e-01,9.850367063877317753e-01
2.925000000000000266e+00,6.616937651576277890e-01,1.572798256546410478e-01,9.862644834465092991e-01
2.950000000000000178e+00,6.617785914657747792e-01,1.560694248023283270e-01,9.810728767545697782e-01
2.975000000000000089e+00,6.623857805269428578e-01,1.573553870042785630e-01,9.847232571717183802e-01
3.000000000000000000e+00,6.642938409102521202e-01,1.570703768520038124e-01,9.831949181822684514e-01
3.025000000000000355e+00,6.652631393447290264e-01,1.566434151301509536e-01,9.809106270521144033e-01
3.050000000000000266e+00,6.643675082465352322e-01,1.571934737902226376e-01,9.812731007133319583e-01
3.075000000000000178e+00,6.639482127976087389e-01,1.566202063880245132e-01,9.779856168697161900e-01
3.100000000000000089e+00,6.658015570185671361e-01,1.564889595057194216e-01,9.768128402983348169e-01
3.125000000000000000e+00,6.660929955847081363e-01,1.574606142563790001e-01,9.788859216920006157e-01
3.150000000000000355e+00,6.655660407621949437e-01,1.582862911124227334e-01,9.802434146563723250e-01
