# Array shape: (962, 4)
0.000000000000000000e+00,1.816451887633213358e-01,-2.011799206544211127e-02,-1.491378348269862542e-01
2.500000000000000139e-02,3.868717804073888433e-01,-1.329775362175784729e-02,-8.257275842163526447e-02
5.000000000000000278e-02,5.104265457970745823e-01,6.902458770328892546e-02,2.842467018167206261e-01
7.500000000000001110e-02,5.464139555919870217e-01,1.388590281347900079e-01,6.082814034263781533e-01
1.000000000000000056e-01,6.146595705352594363e-01,1.175826267189421376e-01,5.977418271161970553e-01
1.250000000000000000e-01,6.206877510667750952e-01,1.520542302685160829e-01,7.369868541791522176e-01
1.500000000000000222e-01,6.412271349999778547e-01,1.440471899084949658e-01,7.540655471185331304e-01
1.750000000000000167e-01,6.357389240828263954e-01,1.535122848763990078e-01,8.036131972084943342e-01
2.000000000000000111e-01,6.348079605228189592e-01,1.489881240509345894e-01,8.177262282215216338e-01
2.250000000000000056e-01,6.267724433004062679e-01,1.474161546014549351e-01,8.448058383440207875e-01
2.500000000000000000e-01,6.164193318214554740e-01,1.336629031881652052e-01,8.181585872801424575e-01
2.750000000000000222e-01,6.130695315272324253e-01,1.189903845759782142e-01,7.617512003263539055e-01
3.000000000000000444e-01,6.075064375991211518e-01,1.005024584608017191e-01,6.787883870204325376e-01
3.250000000000000111e-01,6.000589581388299232e-01,7.929927910042917916e-02,5.728586542689947381e-01
3.500000000000000333e-01,5.930308391496902365e-01,5.896111941666373063e-02,4.590672840667035515e-01
3.750000000000000000e-01,5.850910154756814308e-01,4.227932652533097913e-02,3.625215564344529962e-01
4.000000000000000222e-01,5.737416812538960187e-01,2.890399349127047157e-02,2.855296754389566871e-01
4.250000000000000444e-01,5.638253442202230126e-01,1.632293000553096743e-02,2.048125315950812542e-01
4.500000000000000111e-01,5.550923569921057954e-01,6.032257181668320214e-03,1.356146210977690614e-01
4.750000000000000333e-01,5.475090140384643034e-01,-2.299260834240778473e-03,7.627614442907705572e-02
5.000000000000000000e-01,5.409324109722523088e-01,-9.372926833648086500e-03,2.336111449602673237e-02
5.250000000000000222e-01,5.382464297781056617e-01,-1.559768349978199464e-02,-2.831411397128680285e-02
5.500000000000000444e-01,5.352981053298501157e-01,-2.008026342488654706e-02,-6.685321016068586364e-02
5.750000000000000666e-01,5.321368125619194700e-01,-2.445113088209577290e-02,-1.039200652894662624e-01
6.000000000000000888e-01,5.317216013555079446e-01,-2.891427685343738938e-02,-1.420978418337227878e-01
6.250000000000000000e-01,5.303904630597671144e-01,-3.228574736936688783e-02,-1.702498681559074245e-01
6.500000000000000222e-01,5.284198795427825779e-01,-3.570016764967622741e-02,-1.965946541438206852e-01
6.750000000000000444e-01,5.290050992064613267e-01,-3.916668173537516534e-02,-2.231487800154754453e-01
7.000000000000000666e-01,5.284669122617934311e-01,-4.171169085366879803e-02,-2.417919763261645039e-01
7.250000000000000888e-01,5.302851415859086703e-01,-4.426538258598510661e-02,-2.612160672759176183e-01
7.500000000000000000e-01,5.306279097266562994e-01,-4.611026510860657956e-02,-2.747288604258535383e-01
7.750000000000000222e-01,5.329306047350290676e-01,-4.796508393163746026e-02,-2.887816469108017148e-01
8.000000000000000444e-01,5.337309004895599562e-01,-4.933136641054047117e-02,-2.988208788477911826e-01
8.250000000000000666e-01,5.332876247585015550e-01,-5.048441502650184709e-02,-3.074779215136148047e-01
8.500000000000000888e-01,5.349114738211190323e-01,-5.170482293888756242e-02,-3.165277993418610381e-01
8.750000000000000000e-01,5.354667948694512569e-01,-5.262577488030976969e-02,-3.234246504702461000e-01
9.000000000000000222e-01,5.378672611562742567e-01,-5.355443917046488062e-02,-3.304737016374089675e-01
9.250000000000000444e-01,5.390123110442276433e-01,-5.413968232205120662e-02,-3.353011336549936994e-01
9.500000000000000666e-01,5.418544523978571226e-01,-5.469447747618597089e-02,-3.400242778045297620e-01
9.750000000000000888e-01,5.433483882345616633e-01,-5.488545484915738348e-02,-3.424916501552630610e-01
1.000000000000000000e+00,5.464673758653795232e-01,-5.502534489662722073e-02,-3.446675013286858991e-01
1.025000000000000133e+00,5.481951822243800176e-01,-5.481057062990851020e-02,-3.446246696274088417e-01
1.050000000000000044e+00,5.514833859689745044e-01,-5.458424891184901484e-02,-3.443446525199915786e-01
1.074999999999999956e+00,5.533577698843807902e-01,-5.400769735007093786e-02,-3.418655206502022037e-01
1.100000000000000089e+00,5.568966206751487791e-01,-5.332055084508315751e-02,-3.387373858285760431e-01
1.125000000000000000e+00,5.590300996400200395e-01,-5.218803204729800804e-02,-3.330627143388472100e-01
1.150000000000000133e+00,5.625809478178194212e-01,-5.083940499765584459e-02,-3.259363926542128698e-01
1.175000000000000044e+00,5.645485966158584334e-01,-4.903534151453048384e-02,-3.159738623230734511e-01
1.200000000000000178e+00,5.680195214524433878e-01,-4.711314916421134591e-02,-3.047967764811914670e-01
1.225000000000000089e+00,5.700648518498041550e-01,-4.487545695142992203e-02,-2.917515013589728201e-01
