# Array shape: (1175, 3)
0.000000000000000000e+00,5.000000000000000000e-01,1.290801646694318960e-01
2.500000000000000139e-02,5.000000000000000000e-01,1.221472641952287830e-01
5.000000000000000278e-02,5.000000000000000000e-01,9.555825090424152624e-02
7.500000000000001110e-02,5.000000000000000000e-01,6.614217241865813501e-02
1.000000000000000056e-01,5.000000000000000000e-01,5.643387582985824602e-02
1.250000000000000000e-01,5.000000000000000000e-01,5.000602969949360932e-02
1.500000000000000222e-01,5.000000000000000000e-01,4.472235154146750324e-02
1.750000000000000167e-01,5.000000000000000000e-01,4.426880825281199333e-02
2.000000000000000111e-01,5.000000000000000000e-01,4.197092220694184639e-02
2.250000000000000056e-01,4.984236766231461280e-01,4.033372610425413340e-02
2.500000000000000000e-01,4.447272409045319730e-01,3.909413411948415434e-02
2.750000000000000222e-01,3.888795979916540579e-01,3.754519600017638264e-02
3.000000000000000444e-01,3.328495744227600306e-01,3.659226293022391219e-02
3.250000000000000111e-01,2.795037752593596547e-01,3.591022078805623796e-02
3.500000000000000333e-01,2.298363844349926022e-01,3.535242769869575974e-02
3.750000000000000000e-01,1.839135195639936826e-01,3.471891389717814136e-02
4.000000000000000222e-01,1.416033351296903664e-01,3.412722043480632267e-02
4.250000000000000444e-01,1.109477880999019950e-01,3.573893117439104483e-02
4.500000000000000111e-01,7.501668451608889399e-02,3.494236571930187801e-02
4.750000000000000333e-01,4.924156620485344027e-02,3.640105138867933549e-02
5.000000000000000000e-01,1.807250575603045611e-02,3.540032618089650890e-02
5.250000000000000222e-01,-3.963707431625339977e-03,3.664773741686819936e-02
5.500000000000000444e-01,-3.084538833141478587e-02,3.550255416659733876e-02
5.750000000000000666e-01,-4.943371680238901195e-02,3.662603916232808066e-02
6.000000000000000888e-01,-6.644452825388913464e-02,3.745642394749604254e-02
6.250000000000000000e-01,-8.201131853251231174e-02,3.809056253549752968e-02
6.500000000000000222e-01,-1.018085964235814489e-01,3.651563395884994956e-02
6.750000000000000444e-01,-1.149441427499466178e-01,3.731191141883815482e-02
7.000000000000000666e-01,-1.268621860883448471e-01,3.789590650833384727e-02
7.250000000000000888e-01,-1.375879238256187964e-01,3.835862931663479997e-02
7.500000000000000000e-01,-1.473351716761313601e-01,3.871779768769677277e-02
7.750000000000000222e-01,-1.562301025285523781e-01,3.899404783814511971e-02
8.000000000000000444e-01,-1.682285794036532667e-01,3.718048457318555433e-02
8.250000000000000666e-01,-1.753190924897508884e-01,3.782450301050667429e-02
8.500000000000000888e-01,-1.815139616834295921e-01,3.830414358293962596e-02
8.750000000000000000e-01,-1.868462345609368802e-01,3.867886702005502580e-02
9.000000000000000222e-01,-1.914410410666745332e-01,3.897873316339599270e-02
9.250000000000000444e-01,-1.953734736054335008e-01,3.922416064049395051e-02
9.500000000000000666e-01,-1.986755304961861091e-01,3.943107920297576202e-02
9.750000000000000888e-01,-2.013602647707816717e-01,3.961258260543128185e-02
1.000000000000000000e+00,-2.034371741528598898e-01,3.977817307252917017e-02
1.025000000000000133e+00,-2.049101467586604830e-01,3.993121584651299766e-02
1.050000000000000044e+00,-2.057824281046063408e-01,4.007521137239349746e-02
1.074999999999999956e+00,-2.060631890374093333e-01,4.021209376223987275e-02
1.100000000000000089e+00,-2.057683869575918645e-01,4.034462196600863138e-02
1.125000000000000000e+00,-2.049138312408253504e-01,4.047580642650867172e-02
1.150000000000000133e+00,-2.035163660136168895e-01,4.060713971723575733e-02
1.175000000000000044e+00,-2.015941542506502204e-01,4.073927831792647364e-02
1.200000000000000178e+00,-1.991664755399586983e-01,4.087249047974190336e-02
1.225000000000000089e+00,-1.972549958679108983e-01,3.896432996392895642e-02
1.250000000000000000e+00,-1.936403198591741814e-01,3.953488653151786963e-02
1.275000000000000133e+00,-1.896030926021295693e-01,4.002754250727091900e-02
1.300000000000000044e+00,-1.851830663846778524e-01,4.040844753976922943e-02
1.325000000000000178e+00,-1.804031782772423376e-01,4.070905608732732633e-02
1.350000000000000089e+00,-1.752810990873689967e-01,4.095625944877610142e-02
1.375000000000000000e+00,-1.698324660905375927e-01,4.116822808935212408e-02
1.400000000000000133e+00,-1.640662218662165828e-01,4.135449131840576026e-02
1.425000000000000044e+00,-1.580031158324464169e-01,4.151076887807044619e-02
1.450000000000000178e+00,-1.516789247530178630e-01,4.162024454272772456e-02
1.475000000000000089e+00,-1.448475072452770906e-01,3.965897282871799767e-02
1.500000000000000000e+00,-1.379087969394166835e-01,4.021871098633511554e-02
1.525000000000000133e+00,-1.308405331201280553e-01,4.070414438036613902e-02
1.550000000000000044e+00,-1.236683642749517448e-01,4.107479459065057487e-02
1.575000000000000178e+00,-1.163947831554224127e-01,4.136335052733152579e-02
1.600000000000000089e+00,-1.090200963633238124e-01,4.159860272020020344e-02
1.625000000000000000e+00,-1.005646161919919179e-01,3.972750934762543651e-02
1.650000000000000133e+00,-9.282901681798892690e-02,4.034771823670764423e-02
1.675000000000000044e+00,-8.506965737820254558e-02,4.087913723189726123e-02
1.700000000000000178e+00,-7.729569275493544667e-02,4.128491111875336878e-02
1.725000000000000089e+00,-6.948813059903406752e-02,4.160075251062865520e-02
1.750000000000000000e+00,-6.163405040987162548e-02,4.185755743993282985e-02
1.775000000000000133e+00,-5.208313466851563489e-02,4.000869349543799414e-02
1.800000000000000044e+00,-4.398758193670464917e-02,4.064219660641581189e-02
1.825000000000000178e+00,-3.592839728557815915e-02,4.118456035945417676e-02
1.850000000000000089e+00,-2.790722784415861080e-02,4.160064943762958878e-02
1.875000000000000000e+00,-1.989113891899823780e-02,4.192566456729859142e-02
1.900000000000000133e+00,-9.669292952426781010e-03,4.012903978299395963e-02
1.925000000000000044e+00,-1.491364132975886610e-03,4.079582942995075429e-02
1.950000000000000178e+00,6.605910976303298182e-03,4.135806201412705468e-02
1.975000000000000089e+00,1.463198892824294980e-02,4.178972888222757393e-02
2.000000000000000000e+00,2.525489455700664909e-02,4.007126421002854544e-02
