# Array shape: (545, 4)
0.000000000000000000e+00,8.014189730593480887e-02,2.005504454549660726e-02,1.417336227115620628e-01
2.500000000000000139e-02,3.351091929175152306e-01,3.464510382048229496e-03,1.085417260291945615e-02
5.000000000000000278e-02,5.116072777205775690e-01,7.296756303713788916e-02,2.888428124774065631e-01
7.500000000000001110e-02,6.503271407221798972e-01,1.028325171348207362e-01,5.615498387272119807e-01
1.000000000000000056e-01,7.571811420647598379e-01,1.654392053354310776e-01,8.517747553606348498e-01
1.250000000000000000e-01,8.995861263770622562e-01,1.720756566696566292e-01,1.010802051425217840e+00
1.500000000000000222e-01,1.005612138937497013e+00,7.915742498715681863e-02,5.775887796285249509e-01
1.750000000000000167e-01,1.008988014400335809e+00,-1.091132755911393970e-01,-4.570511722927187992e-01
2.000000000000000111e-01,9.903977086723165790e-01,-1.726786760670883103e-01,-7.928621577758496741e-01
2.250000000000000056e-01,9.942181488159951286e-01,-2.178605784088003816e-01,-9.778307792218963179e-01
2.500000000000000000e-01,9.992658597238623930e-01,-2.260151546926898736e-01,-1.079896287085526874e+00
2.750000000000000222e-01,9.745681803090177064e-01,-2.234883249038545350e-01,-1.075724358117335688e+00
3.000000000000000444e-01,9.574131772811464991e-01,-2.206961874358051856e-01,-1.084099760359889197e+00
3.250000000000000111e-01,9.428569245907248986e-01,-2.129314714023692323e-01,-1.086017056667644143e+00
3.500000000000000333e-01,9.323795240511794091e-01,-2.037989930332460564e-01,-1.077643916335976115e+00
3.750000000000000000e-01,9.230618708939135608e-01,-2.000351019713848821e-01,-1.092726762674576024e+00
4.000000000000000222e-01,9.142253891754016371e-01,-2.001744473092531562e-01,-1.120958609291214492e+00
4.250000000000000444e-01,9.103880856743530314e-01,-1.976858150120889002e-01,-1.141431832121875045e+00
4.500000000000000111e-01,9.050304986730944856e-01,-1.975090003503772729e-01,-1.161663333263472264e+00
4.750000000000000333e-01,9.024517821930326811e-01,-1.972482528620169151e-01,-1.177928584718321847e+00
5.000000000000000000e-01,9.007560548894912866e-01,-1.979521971312736550e-01,-1.194667806794364129e+00
5.250000000000000222e-01,9.035298483161675609e-01,-1.966079073257550325e-01,-1.204233418308881420e+00
5.500000000000000444e-01,9.040170948937128470e-01,-1.959633372386404837e-01,-1.212830358490592619e+00
5.750000000000000666e-01,9.055494985752272630e-01,-1.961548158026955313e-01,-1.222656762788949969e+00
6.000000000000000888e-01,9.088758876736071635e-01,-1.972534170708764856e-01,-1.234621644413367969e+00
6.250000000000000000e-01,9.099656491700555128e-01,-1.960995808665298712e-01,-1.240735470148642383e+00
6.500000000000000222e-01,9.176045107968713310e-01,-1.838058984157128484e-01,-1.192777163821195474e+00
6.750000000000000444e-01,9.335726972710820526e-01,-1.614836989742353401e-01,-1.086866180608951460e+00
7.000000000000000666e-01,9.520477592447528226e-01,-1.351516539123626681e-01,-9.545970233333072041e-01
7.250000000000000888e-01,9.652345000775240935e-01,-1.028715476895490366e-01,-7.964631674868322131e-01
7.500000000000000000e-01,9.722432513067424953e-01,-7.125971116049473197e-02,-6.305065042368249717e-01
7.750000000000000222e-01,9.722395798127276834e-01,-4.203845893871070716e-02,-4.730787328962520744e-01
8.000000000000000444e-01,9.684545893148790441e-01,-1.554307048859379994e-02,-3.229271347719054885e-01
8.250000000000000666e-01,9.630817888976709318e-01,7.564017550736904134e-03,-1.849215642882940935e-01
8.500000000000000888e-01,9.596513506446476827e-01,2.705704420698976792e-02,-5.899070147455632435e-02
8.750000000000000000e-01,9.556972385787315671e-01,4.329873298804992610e-02,4.862797618771039221e-02
9.000000000000000222e-01,9.512881958948755656e-01,5.781074396639278301e-02,1.502473868784530708e-01
9.250000000000000444e-01,9.465427286959990916e-01,7.097272722657320398e-02,2.463147854877504039e-01
9.500000000000000666e-01,9.415432738697255832e-01,8.277190874771302165e-02,3.357968601655775265e-01
9.750000000000000888e-01,9.363993002851801473e-01,9.310538122825284812e-02,4.177679184627243747e-01
1.000000000000000000e+00,9.309597202415241801e-01,1.019042050947583378e-01,4.921308194580240047e-01
1.025000000000000133e+00,9.254149277520603567e-01,1.090535811188910742e-01,5.576650975445744951e-01
1.050000000000000044e+00,9.199284970861713040e-01,1.145448164179813239e-01,6.139353410802391720e-01
1.074999999999999956e+00,9.147820056668247712e-01,1.192026085788530226e-01,6.643486370547150299e-01
1.100000000000000089e+00,9.102444988480536958e-01,1.234800029744189537e-01,7.109355371038522664e-01
1.125000000000000000e+00,9.056848933058981865e-01,1.272701975575119826e-01,7.510804667908611565e-01
1.150000000000000133e+00,9.005387619146173472e-01,1.307760417738866310e-01,7.846154042793577199e-01
1.175000000000000044e+00,8.953792523688680616e-01,1.339328792665946399e-01,8.125420210541960397e-01
1.200000000000000178e+00,8.904573796157773113e-01,1.367247323271011672e-01,8.364988352634308288e-01
1.225000000000000089e+00,8.857844587258532076e-01,1.391537673689782206e-01,8.566962435723315394e-01
1.250000000000000000e+00,8.813841229936435484e-01,1.413094938136080503e-01,8.731558226009988877e-01
1.275000000000000133e+00,8.771204295587090582e-01,1.431297099007736162e-01,8.866844277272527552e-01
1.300000000000000044e+00,8.730102282206799735e-01,1.446072701921334858e-01,8.978099827464934846e-01
1.325000000000000178e+00,8.689245511094333407e-01,1.457809596017074494e-01,9.067785014286237066e-01
1.350000000000000089e+00,8.621427233093339471e-01,1.462953260796779342e-01,9.111619742903931396e-01
1.375000000000000000e+00,8.556034710719672143e-01,1.468507474175063943e-01,9.157803013605363418e-01
1.400000000000000133e+00,8.498184185787975853e-01,1.472383614306383426e-01,9.191164107680690476e-01
1.425000000000000044e+00,8.446614433299813873e-01,1.473788866162911715e-01,9.207988907899758990e-01
1.450000000000000178e+00,8.399380363477211286e-01,1.472662193472639158e-01,9.208373047843637638e-01
1.475000000000000089e+00,8.327649493395695712e-01,1.465387904329848168e-01,9.168101777359565219e-01
1.500000000000000000e+00,8.255273002839942365e-01,1.458628412916412043e-01,9.134021491391269842e-01
1.525000000000000133e+00,8.188156556894131688e-01,1.451169530820470288e-01,9.096066589854810980e-01
1.550000000000000044e+00,8.126422417560631439e-01,1.442502872195228214e-01,9.053052519469527715e-01
1.575000000000000178e+00,8.069367637942569393e-01,1.432977870760856753e-01,9.003331012507612696e-01
1.600000000000000089e+00,8.016241833452922849e-01,1.422740585555185844e-01,8.947456752731673957e-01
1.625000000000000000e+00,7.966456265160399841e-01,1.411935402280900254e-01,8.886563486948816371e-01
