# Array shape: (705, 3)
0.000000000000000000e+00,5.000000000000000000e-01,2.043643770131561288e-01
2.500000000000000139e-02,5.000000000000000000e-01,1.902805021703149468e-01
5.000000000000000278e-02,5.000000000000000000e-01,1.541025116014616558e-01
7.500000000000001110e-02,5.000000000000000000e-01,1.234085216980640581e-01
1.000000000000000056e-01,5.000000000000000000e-01,8.739743859907089796e-02
1.250000000000000000e-01,5.000000000000000000e-01,7.774148311769139841e-02
1.500000000000000222e-01,5.000000000000000000e-01,6.445493665166961150e-02
1.750000000000000167e-01,5.000000000000000000e-01,5.745678007977272905e-02
2.000000000000000111e-01,5.000000000000000000e-01,5.334683204242320759e-02
2.250000000000000056e-01,3.955228253310818509e-01,4.971718082797887267e-02
2.500000000000000000e-01,2.855565574263085327e-01,4.827043706953845076e-02
2.750000000000000222e-01,1.813332860892853393e-01,4.670950765602159549e-02
3.000000000000000444e-01,9.202571698498249186e-02,4.553923480363426812e-02
3.250000000000000111e-01,2.388975915616951828e-02,4.654501970598311916e-02
3.500000000000000333e-01,-3.702133166469686459e-02,4.528576212777345872e-02
3.750000000000000000e-01,-8.062498126286268829e-02,4.660189632479394550e-02
4.000000000000000222e-01,-1.159123997052695504e-01,4.780711996118632012e-02
4.250000000000000444e-01,-1.450059797793549765e-01,4.886487649186051913e-02
4.500000000000000111e-01,-1.695197195603158624e-01,4.967677220341709665e-02
4.750000000000000333e-01,-1.901810818364967348e-01,5.021869417369864003e-02
5.000000000000000000e-01,-2.038302923667750788e-01,5.256584115771612692e-02
5.250000000000000222e-01,-2.178459669445971525e-01,5.226565065006952976e-02
5.500000000000000444e-01,-2.260144798683427214e-01,5.404638303526632104e-02
5.750000000000000666e-01,-2.346213691152725100e-01,5.336959714971208080e-02
6.000000000000000888e-01,-2.383488422162465814e-01,5.484558913690605608e-02
6.250000000000000000e-01,-2.420268288577585580e-01,5.392926659526196820e-02
6.500000000000000222e-01,-2.414884742769764225e-01,5.523396037808950970e-02
6.750000000000000444e-01,-2.404559588409984350e-01,5.427203324859124212e-02
7.000000000000000666e-01,-2.358481925286921854e-01,5.554616230654558368e-02
7.250000000000000888e-01,-2.295015702391025592e-01,5.662659519975174471e-02
7.500000000000000000e-01,-2.223034419464990641e-01,5.546412668060180656e-02
7.750000000000000222e-01,-2.125648559382539438e-01,5.660355803489593857e-02
8.000000000000000444e-01,-2.017736710752986440e-01,5.553394201967049026e-02
8.250000000000000666e-01,-1.892388250270399808e-01,5.670616998802274766e-02
8.500000000000000888e-01,-1.758382408524556961e-01,5.773527254748601206e-02
8.750000000000000000e-01,-1.616685123646401101e-01,5.641153241502300242e-02
9.000000000000000222e-01,-1.472204773791569721e-01,5.743184814583653097e-02
