# Array shape: (622, 3)
0.000000000000000000e+00,5.000000000000000000e-01,2.294591144610636790e-01
2.500000000000000139e-02,5.000000000000000000e-01,2.137068188182411066e-01
5.000000000000000278e-02,5.000000000000000000e-01,1.863050242265367196e-01
7.500000000000001110e-02,5.000000000000000000e-01,1.422130862145468411e-01
1.000000000000000056e-01,5.000000000000000000e-01,9.700541076927399198e-02
1.250000000000000000e-01,5.000000000000000000e-01,8.583846618318974331e-02
1.500000000000000222e-01,5.000000000000000000e-01,7.013547842375822405e-02
1.750000000000000167e-01,5.000000000000000000e-01,6.136238933830198694e-02
2.000000000000000111e-01,5.000000000000000000e-01,5.306076830709997860e-02
2.250000000000000056e-01,3.621066779368413147e-01,5.181646457213542195e-02
2.500000000000000000e-01,2.238825162956299963e-01,4.990392409984557159e-02
2.750000000000000222e-01,1.063226486602615734e-01,5.006040921908280761e-02
3.000000000000000444e-01,8.280833234103932017e-03,4.784995044286377563e-02
3.250000000000000111e-01,-6.353119909264218212e-02,4.817092832429237942e-02
3.500000000000000333e-01,-1.140908360359288165e-01,4.838220524149323964e-02
3.750000000000000000e-01,-1.469859786871527130e-01,5.106889714728991836e-02
4.000000000000000222e-01,-1.725141969919959939e-01,5.347182619206449633e-02
4.250000000000000444e-01,-1.970730799168127489e-01,5.348430665844607079e-02
4.500000000000000111e-01,-2.137754697046445607e-01,5.552370792730859650e-02
4.750000000000000333e-01,-2.270992586288301807e-01,5.695940927035291618e-02
5.000000000000000000e-01,-2.370045503150902400e-01,5.798364291008131777e-02
5.250000000000000222e-01,-2.437447230898759920e-01,5.866217348258925823e-02
5.500000000000000444e-01,-2.475270312298406827e-01,5.916552642068480944e-02
5.750000000000000666e-01,-2.485081313857131491e-01,5.953830385098775324e-02
6.000000000000000888e-01,-2.467652643944371893e-01,5.983037615599925974e-02
6.250000000000000000e-01,-2.422718590571242281e-01,6.004369528705719855e-02
6.500000000000000222e-01,-2.349294162973959155e-01,6.020273001737654756e-02
6.750000000000000444e-01,-2.242276530192209572e-01,6.240131092458071210e-02
7.000000000000000666e-01,-2.119560256436495149e-01,6.217703665942917596e-02
7.250000000000000888e-01,-1.974200132445038114e-01,6.192302672647403278e-02
7.500000000000000000e-01,-1.810635497796588278e-01,6.179481714256494784e-02
7.750000000000000222e-01,-1.635379631479714768e-01,6.171202599615941559e-02
8.000000000000000444e-01,-1.453556829343475021e-01,6.165617190940310410e-02
8.250000000000000666e-01,-1.267547854437134636e-01,6.162031687172071087e-02
8.500000000000000888e-01,-1.079050633740334247e-01,6.162967830757169752e-02
8.750000000000000000e-01,-8.896463455747218030e-02,6.170149562805377075e-02
9.000000000000000222e-01,-7.000270324837848390e-02,6.182472007473096415e-02
9.250000000000000444e-01,-5.104936927119239215e-02,6.199138492589787580e-02
9.500000000000000666e-01,-3.213817337205133323e-02,6.218153148903796112e-02
9.750000000000000888e-01,-1.329184350770560956e-02,6.239159650641773469e-02
1.000000000000000000e+00,5.452309136481522933e-03,6.262122464082965634e-02
1.025000000000000133e+00,2.405052676259793187e-02,6.285117204937439028e-02
1.050000000000000044e+00,4.246496239462407840e-02,6.308426684798232320e-02
1.074999999999999956e+00,6.066405731483881514e-02,6.332333107300987252e-02
1.100000000000000089e+00,7.862467094450878435e-02,6.356874842088319766e-02
1.125000000000000000e+00,9.633254535785802652e-02,6.382178630315440970e-02
1.150000000000000133e+00,1.172386310499973772e-01,6.205959832949738131e-02
1.175000000000000044e+00,1.345295043143590608e-01,6.277279291906565084e-02
1.200000000000000178e+00,1.531502378053843927e-01,6.238435335310808794e-02
1.225000000000000089e+00,1.714081489831494054e-01,6.212311416791959501e-02
