# Array shape: (383, 3)
0.000000000000000000e+00,-5.000000000000000000e-01,1.156181184768196035e-01
2.500000000000000139e-02,5.000000000000000000e-01,2.500000000000000000e-01
5.000000000000000278e-02,5.000000000000000000e-01,2.088237312968928561e-01
7.500000000000001110e-02,5.000000000000000000e-01,1.962287022776237067e-01
1.000000000000000056e-01,5.000000000000000000e-01,1.917565014845953875e-01
1.250000000000000000e-01,1.206753396651407684e-01,1.582843853253377564e-01
1.500000000000000222e-01,-5.000000000000000000e-01,1.521026541797650955e-01
1.750000000000000167e-01,-5.000000000000000000e-01,1.174919995696446229e-01
2.000000000000000111e-01,-5.000000000000000000e-01,9.742751156243829869e-02
2.250000000000000056e-01,-5.000000000000000000e-01,8.950989311494489398e-02
2.500000000000000000e-01,-5.000000000000000000e-01,7.642074805388607284e-02
2.750000000000000222e-01,-5.000000000000000000e-01,7.200715571153865069e-02
3.000000000000000444e-01,-5.000000000000000000e-01,6.914523985589009214e-02
3.250000000000000111e-01,-5.000000000000000000e-01,6.658207574046683119e-02
3.500000000000000333e-01,-5.000000000000000000e-01,6.795135641230287682e-02
3.750000000000000000e-01,-5.000000000000000000e-01,6.687782671582101490e-02
4.000000000000000222e-01,-5.000000000000000000e-01,6.902429416908424653e-02
4.250000000000000444e-01,-5.000000000000000000e-01,7.450461238826633359e-02
4.500000000000000111e-01,-5.000000000000000000e-01,7.544245747256553281e-02
4.750000000000000333e-01,-5.000000000000000000e-01,7.755036970494591508e-02
5.000000000000000000e-01,-5.000000000000000000e-01,7.934139770147038973e-02
5.250000000000000222e-01,-5.000000000000000000e-01,8.148412252256449773e-02
5.500000000000000444e-01,-4.777292757999924144e-01,8.419361536616584707e-02
5.750000000000000666e-01,-3.369181738007610560e-01,8.726335687041006373e-02
6.000000000000000888e-01,-1.894820912873091956e-01,9.080239589397830213e-02
6.250000000000000000e-01,-4.906898783174917789e-02,8.798694252268127181e-02
6.500000000000000222e-01,8.090615596700229117e-02,8.260357370175418212e-02
6.750000000000000444e-01,1.685371413033524002e-01,8.231638893823188530e-02
7.000000000000000666e-01,2.199570867272663266e-01,8.022118507186135061e-02
7.250000000000000888e-01,2.500455678171628615e-01,8.084099383982917830e-02
